Customer_ID,Account_Type,Age,Gender,Region,Income,Balance,Credit_Score,Loan_Amount,Loan_Status,Transactions_Last_Month,Online_Banking,Mobile_App_Usage,Card_Holder,Cards_Count,Overdraft,Investment_Account,Insurance_Policies,Branch_Visits_Last_Year,Complaints_Last_Year,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
CUST_07512,Checking,64,Female,East,29014.05,25210.1,341,7745.68,Approved,10,0,1,0,0,0,1,0,17,2,30.91,28.92,62.74,148.16,123.37,76.03,102.73,96.45,37.95,36.03,81.89,88.42,44.16,134.66,139.59,139.53,36.99,93.26,122.57,168.89
CUST_07513,Checking,59,Male,West,51423.42,32719.34,657,14850.08,Approved,33,0,1,0,0,0,0,3,2,2,209.68,121.39,185.04,136.43,98.43,122.55,134.97,196.27,79.98,83.55,96.69,84.99,114.49,85.29,177.71,41.7,95.38,154.15,139.8,137.95
CUST_07514,Business,64,Male,East,72174.5,35950.04,520,23266.71,Approved,24,1,0,1,2,1,0,4,1,0,148.78,117.92,98.75,82.59,108.9,85.01,145.64,102.91,118.94,106.15,25.73,122.32,53.2,114.35,119.6,145.26,99.49,166.06,99.12,53.96
CUST_07515,Checking,48,Male,North,49298.06,17475.51,348,19894.49,Rejected,47,0,1,0,0,1,0,2,4,0,205.39,87.79,79.94,135.62,78.74,128.08,145.29,122.62,88.42,89.88,69.67,229.57,109.76,108.36,118.39,41.58,74.89,155.23,76.3,100.1
CUST_07516,Savings,48,Other,East,52953.07,30263.54,659,29182.93,Approved,18,0,0,1,4,0,0,4,7,0,22.71,39.72,216.61,121.47,66.82,91.53,83.27,108.28,97.65,31.37,73.67,229.18,83.2,90.14,74.85,91.61,147.93,54.44,46.75,66.66
CUST_07517,Savings,30,Male,West,52381.92,21582.04,753,2901.92,Rejected,7,0,0,0,3,0,0,3,19,1,155.07,74.25,49.0,38.96,54.46,168.87,156.67,103.9,76.11,205.8,35.94,111.61,148.64,72.98,121.73,64.33,56.92,76.27,148.98,113.54
CUST_07518,Loan,31,Male,North,59458.19,28091.4,327,7436.32,Rejected,3,0,0,1,1,0,1,4,4,2,84.89,84.44,77.29,69.51,100.47,26.95,143.83,88.99,46.57,170.2,109.94,116.27,146.04,116.9,138.26,131.33,98.64,-20.51,176.4,190.15
CUST_07519,Savings,66,Female,North,11529.59,22335.4,392,10870.99,Approved,5,1,1,0,2,1,1,3,11,2,79.48,34.76,-36.8,109.98,146.45,46.26,234.38,42.24,74.3,167.7,76.3,23.98,71.26,49.96,173.15,40.46,100.59,143.1,-4.28,162.99
CUST_07520,Loan,62,Male,East,52381.12,40411.4,516,30249.18,Pending,23,1,0,0,0,0,0,0,17,0,87.8,73.55,77.2,66.65,101.9,89.12,68.07,187.91,93.78,74.54,141.42,94.45,111.66,19.18,106.0,104.74,84.19,108.7,37.8,-12.16
CUST_07521,Checking,59,Other,West,57939.26,781.9,783,17987.85,Approved,19,0,0,0,0,0,0,1,6,1,129.55,-15.37,222.18,107.6,132.87,101.13,86.42,42.71,78.06,110.93,191.49,175.64,64.84,-3.69,51.17,170.26,154.99,107.43,90.1,109.66
CUST_07522,Savings,42,Female,West,57854.3,13491.67,838,829.39,Approved,2,1,0,0,4,0,0,4,10,0,51.81,31.61,213.88,92.51,119.3,164.83,106.18,182.5,-7.38,129.38,86.43,43.11,84.48,55.03,95.9,68.09,27.94,125.19,126.04,101.54
CUST_07523,Checking,50,Female,West,82004.25,18665.2,397,25922.37,Rejected,40,1,1,0,2,0,0,1,14,1,46.36,123.86,116.85,90.05,108.42,81.26,131.01,105.13,109.88,125.42,136.48,52.67,41.46,152.59,121.92,155.46,104.76,109.32,92.76,162.79
CUST_07524,Savings,50,Male,North,38303.17,21811.03,607,16095.93,Rejected,22,0,1,0,1,1,1,1,18,2,56.38,105.49,104.52,84.69,17.63,78.34,183.58,48.43,96.42,64.52,194.73,90.09,133.52,61.46,116.26,32.34,138.68,42.22,104.89,203.25
CUST_07525,Savings,79,Female,West,82956.3,760.7,717,23903.2,Pending,18,0,0,0,2,0,0,1,7,0,87.37,128.91,67.31,164.11,114.23,117.73,113.49,102.37,136.51,79.46,131.26,83.72,112.56,190.51,78.75,108.5,158.7,50.25,139.6,153.51
CUST_07526,Loan,32,Male,North,42744.52,8845.6,599,30835.51,Rejected,0,1,1,0,3,1,0,3,17,0,93.13,83.1,47.58,19.87,67.21,131.12,145.55,102.37,81.59,30.7,199.22,125.36,101.28,63.65,8.64,94.21,90.8,53.43,160.32,116.41
CUST_07527,Checking,33,Female,North,23018.39,20554.18,653,5224.01,Pending,2,1,1,1,2,1,1,2,17,1,93.12,109.04,160.84,83.48,69.7,112.73,50.39,130.92,41.24,115.63,81.54,145.55,212.02,24.58,147.54,135.1,123.35,-32.47,94.63,40.89
CUST_07528,Savings,61,Other,South,80110.64,11843.35,409,30832.33,Pending,22,1,1,0,1,1,0,4,3,0,120.08,73.92,70.55,69.46,74.71,122.67,59.94,101.95,77.71,43.82,206.54,76.85,18.21,20.18,99.51,79.52,109.78,35.59,130.25,85.57
CUST_07529,Business,75,Male,East,71053.83,-5726.99,826,14257.99,Pending,0,1,0,0,3,0,0,0,7,2,166.39,60.3,73.59,99.05,129.39,122.98,155.99,141.44,15.31,-22.11,87.41,104.71,130.4,144.56,45.62,94.99,76.48,137.88,76.07,56.84
CUST_07530,Checking,73,Other,West,52721.94,14530.49,803,10860.8,Pending,46,1,1,0,3,0,1,1,17,2,142.28,115.14,46.28,209.83,45.02,89.62,48.77,116.5,129.08,95.56,165.16,32.63,134.14,113.46,60.18,91.67,26.21,102.35,140.01,41.89
CUST_07531,Checking,55,Male,North,38290.33,1798.15,401,16546.63,Approved,4,1,1,1,1,0,0,3,4,2,146.36,47.51,130.96,69.74,7.84,61.64,219.54,179.74,103.23,130.4,55.22,44.43,102.87,145.86,106.76,102.01,73.45,50.45,171.32,102.26
CUST_07532,Checking,23,Other,East,45826.04,29014.4,483,3074.99,Approved,27,1,0,1,4,0,0,2,4,2,84.7,111.1,113.99,102.77,25.71,33.94,104.21,46.68,100.95,168.16,108.15,197.56,76.07,13.43,96.58,66.84,112.75,118.72,169.1,104.58
CUST_07533,Loan,61,Other,North,55108.51,24419.43,518,14800.72,Approved,47,0,0,0,0,1,1,2,8,2,86.79,98.14,82.53,24.27,17.81,45.89,157.87,116.42,74.92,123.22,157.99,74.28,98.95,39.34,46.34,154.67,135.79,125.02,57.35,92.9
CUST_07534,Business,42,Female,East,77753.32,33510.92,428,12573.08,Approved,4,0,0,1,4,1,0,1,0,2,106.4,128.66,139.33,80.59,24.56,140.72,178.04,34.35,114.43,159.96,23.94,-7.85,128.04,167.11,54.38,16.69,94.79,-54.68,170.63,72.95
CUST_07535,Checking,32,Male,North,23676.04,23125.88,619,5618.49,Rejected,18,1,0,1,3,0,0,3,12,1,73.53,98.42,105.37,115.39,134.91,192.45,68.8,18.97,10.33,87.88,195.31,132.63,135.81,148.98,104.74,92.79,142.99,105.04,112.94,127.48
CUST_07536,Savings,21,Female,West,45793.79,3895.67,781,8536.08,Pending,43,1,0,1,1,0,0,4,10,1,130.3,169.31,65.19,21.96,72.8,80.64,81.29,125.89,57.42,120.55,160.15,64.53,183.37,64.82,120.9,174.74,134.23,143.37,78.64,109.21
CUST_07537,Savings,73,Other,South,44732.92,-27191.58,547,26381.2,Rejected,12,1,0,0,4,1,1,2,13,2,109.23,91.48,130.58,171.9,48.16,100.8,120.34,-53.39,119.23,119.11,113.32,164.97,65.95,79.84,44.92,104.46,111.87,103.81,95.89,126.1
CUST_07538,Loan,21,Male,South,40308.08,37146.08,367,13223.22,Approved,29,1,1,1,4,0,1,2,8,2,94.88,93.07,148.66,58.84,145.03,88.38,121.07,56.06,190.71,134.1,53.51,133.11,117.85,153.57,98.83,41.02,97.53,66.81,96.66,83.19
CUST_07539,Savings,47,Other,South,37044.13,13603.31,569,5192.69,Pending,7,0,0,1,0,1,1,1,13,0,136.67,125.08,2.89,127.93,196.17,116.1,90.68,111.84,147.73,65.08,77.68,92.51,141.45,127.82,33.06,114.86,143.9,121.36,77.43,29.32
CUST_07540,Checking,51,Other,North,82144.68,-13484.2,391,19481.59,Pending,16,0,0,1,4,0,1,3,18,1,145.12,91.1,78.09,76.15,120.64,11.27,141.91,53.75,91.03,97.25,22.04,101.64,114.79,85.13,122.81,62.27,144.64,112.44,130.07,75.99
CUST_07541,Savings,44,Other,East,33961.27,43512.22,794,22666.54,Rejected,24,0,0,0,2,0,0,3,8,1,23.61,94.89,26.29,117.95,45.27,80.85,-1.62,90.65,99.9,106.46,26.74,42.76,46.51,87.36,81.12,59.59,178.2,-15.82,151.23,125.76
CUST_07542,Checking,48,Other,West,52694.94,28658.33,828,14979.99,Approved,11,0,0,0,1,1,1,3,16,0,43.75,85.53,195.45,68.64,96.53,76.54,-5.01,142.7,151.35,104.19,117.27,142.95,61.24,93.08,127.35,132.82,128.55,67.8,60.29,69.28
CUST_07543,Savings,73,Female,West,26401.72,43297.9,691,2658.73,Rejected,45,1,1,0,4,0,0,3,14,0,149.19,220.9,38.74,158.87,18.17,14.24,26.31,134.03,-31.09,70.65,110.73,8.65,138.81,82.02,86.34,76.09,158.06,211.32,77.54,-10.58
CUST_07544,Business,49,Other,North,67360.62,26411.65,813,-10465.08,Pending,28,1,0,0,0,1,0,1,4,1,129.39,234.0,123.62,196.94,80.9,95.57,132.3,117.06,41.88,87.84,128.43,151.63,103.54,198.86,113.55,113.72,172.15,61.66,121.88,182.44
CUST_07545,Loan,61,Female,South,40140.55,29970.09,739,5991.56,Approved,42,0,1,0,3,1,0,1,5,2,165.18,75.88,101.92,49.85,73.8,143.01,147.1,113.42,102.91,110.75,144.72,126.26,86.87,52.24,59.67,132.96,114.56,71.51,189.3,107.11
CUST_07546,Loan,56,Other,North,5927.77,12372.54,738,25542.58,Approved,0,0,1,1,2,1,0,2,16,1,127.08,32.18,167.87,10.95,67.03,103.57,100.82,95.65,34.97,87.67,33.66,67.46,43.37,116.39,71.47,62.76,116.7,123.32,57.66,176.21
CUST_07547,Business,69,Male,East,69467.58,30673.83,496,24628.43,Rejected,1,0,0,0,2,0,0,2,10,1,177.78,101.24,165.4,137.69,78.84,147.58,136.34,66.77,54.25,105.8,104.2,88.22,112.7,78.69,71.07,89.7,-33.56,225.77,80.32,84.42
CUST_07548,Business,26,Other,South,38908.6,49039.96,654,7039.53,Rejected,47,1,0,0,0,1,1,4,11,0,137.26,138.1,120.97,127.59,162.07,78.61,144.34,35.4,66.16,81.58,148.92,79.77,163.55,163.07,67.68,20.18,94.06,25.24,11.84,119.23
CUST_07549,Loan,58,Other,North,76207.58,32447.83,513,12640.82,Rejected,33,0,0,0,3,1,0,0,14,0,141.96,130.68,64.24,100.81,86.85,54.69,127.48,91.5,68.1,93.54,42.44,106.38,69.15,74.49,69.3,123.7,187.95,85.82,88.28,162.62
CUST_07550,Business,25,Male,East,71781.63,14655.8,406,21978.03,Approved,32,0,1,1,4,1,0,2,13,2,130.27,170.48,35.28,71.62,110.96,44.13,76.93,85.44,185.95,95.0,25.7,165.74,81.55,85.87,62.45,33.79,62.33,68.19,127.32,100.0
CUST_07551,Checking,31,Male,South,47774.81,346.71,507,13615.47,Pending,0,0,1,0,2,0,1,1,7,0,150.94,147.62,92.78,49.25,193.26,137.65,103.08,110.0,45.27,75.68,91.69,99.35,156.7,56.27,83.99,105.49,131.65,107.35,66.86,61.87
CUST_07552,Savings,50,Other,West,57922.48,37170.08,308,24363.2,Approved,9,0,1,0,1,0,1,4,15,2,66.97,66.74,47.28,224.2,175.21,169.56,115.75,181.22,104.08,170.45,106.62,112.38,123.59,66.99,100.89,94.87,156.0,145.55,87.49,113.43
CUST_07553,Loan,40,Other,East,51892.5,20878.62,441,14027.75,Approved,17,0,1,1,2,0,1,2,15,2,128.17,138.01,58.74,105.83,99.55,28.62,123.85,76.05,90.12,130.09,136.75,108.55,197.01,125.47,35.0,175.3,60.08,105.83,121.3,70.01
CUST_07554,Business,38,Female,West,21979.99,21533.96,833,19815.98,Approved,21,0,1,1,2,0,0,4,12,1,100.02,96.3,193.61,57.39,151.36,176.32,46.87,138.67,45.41,46.15,80.03,137.48,89.8,113.09,167.18,114.31,160.66,144.62,82.29,140.74
CUST_07555,Checking,72,Male,East,78467.61,-9690.66,711,11772.23,Approved,30,0,1,0,2,0,0,1,10,0,109.75,18.66,148.96,43.3,130.15,143.42,61.5,77.51,120.87,168.17,49.69,133.12,185.6,157.76,194.75,108.01,184.48,44.22,133.61,43.92
CUST_07556,Loan,29,Male,South,44882.4,-10775.48,393,7160.74,Rejected,1,0,0,0,2,0,0,3,19,1,59.42,151.73,143.45,69.05,109.19,188.46,125.17,128.98,108.02,74.55,60.69,58.57,124.32,57.1,138.47,102.95,72.22,89.72,86.14,92.22
CUST_07557,Business,74,Female,North,50472.27,21281.32,641,26656.98,Rejected,22,0,0,1,3,1,0,4,16,2,132.59,113.97,-33.88,67.8,105.62,173.46,91.67,99.69,22.85,192.35,54.46,69.45,89.62,168.31,32.49,59.01,64.98,73.6,139.91,97.72
CUST_07558,Loan,19,Other,North,50757.85,6512.09,587,-19.69,Pending,2,0,1,0,0,1,0,3,8,2,114.85,144.97,37.34,169.61,65.47,12.8,23.69,5.04,38.9,160.31,51.18,180.15,135.01,130.82,26.11,82.97,93.04,37.17,84.26,129.48
CUST_07559,Business,30,Other,North,45479.14,23140.64,566,9003.04,Approved,45,0,1,1,2,0,0,0,7,0,83.32,175.95,108.56,117.65,103.65,135.18,120.23,138.35,58.98,96.47,101.87,73.55,69.41,87.02,125.95,97.47,64.63,107.01,116.13,98.74
CUST_07560,Loan,79,Male,North,62792.55,34300.67,831,14056.57,Approved,43,1,0,1,4,0,0,2,7,1,110.71,60.47,93.23,117.12,94.21,57.27,117.76,151.24,202.8,83.89,142.02,108.1,94.27,97.84,102.68,83.88,103.01,60.56,118.92,88.73
CUST_07561,Checking,76,Female,East,48054.32,11494.71,524,23586.6,Pending,23,0,0,1,0,1,0,1,14,0,175.58,50.6,83.37,153.02,103.43,121.46,25.23,105.78,113.8,103.93,126.82,-34.31,117.07,-54.59,110.09,56.3,138.61,99.17,172.55,26.16
CUST_07562,Checking,21,Other,North,39740.02,23504.64,468,6211.15,Approved,24,1,0,1,2,0,1,4,0,2,143.87,63.88,67.28,77.32,-17.17,118.42,111.73,64.53,101.27,116.41,71.26,116.2,87.7,81.94,40.16,261.11,11.42,100.29,135.2,56.16
CUST_07563,Savings,37,Male,North,41710.71,18245.8,622,16268.44,Approved,40,1,0,0,2,1,0,3,17,1,129.6,145.92,157.05,62.66,75.31,132.35,119.4,64.28,46.57,67.92,52.42,185.93,140.83,155.21,87.56,119.54,61.01,56.65,11.53,67.23
CUST_07564,Loan,67,Other,East,83253.32,64281.3,394,1134.81,Pending,12,0,0,0,1,0,1,1,16,2,44.29,75.56,58.82,100.54,97.62,101.42,136.97,212.12,87.67,76.04,166.35,74.13,105.35,125.75,95.54,91.65,75.04,126.91,37.66,122.74
CUST_07565,Savings,68,Other,East,51185.16,12081.63,661,19403.83,Pending,9,1,1,0,3,1,1,4,8,1,42.15,9.74,116.33,23.49,168.56,80.57,211.05,108.77,113.73,39.6,118.52,81.09,93.18,86.42,-35.84,101.18,66.01,155.43,32.9,95.33
CUST_07566,Loan,65,Other,South,82497.71,9531.95,763,33237.14,Pending,5,1,1,1,0,0,0,3,1,2,73.71,54.53,25.87,314.91,155.12,174.59,139.95,190.84,146.84,154.72,150.06,129.7,100.5,112.77,142.77,56.71,85.14,166.86,69.57,101.45
CUST_07567,Business,76,Male,East,30874.95,13175.27,810,-4595.68,Pending,4,0,1,0,2,1,0,0,17,2,24.4,22.17,144.25,146.0,65.03,71.46,109.11,88.83,138.97,109.46,117.04,114.41,75.62,105.45,72.36,39.59,82.25,38.56,114.34,122.0
CUST_07568,Business,31,Female,West,37088.1,37465.98,566,7726.14,Approved,49,0,0,0,0,0,0,3,12,0,89.85,124.86,61.64,230.09,150.28,136.9,68.68,109.86,47.61,67.89,163.77,88.38,192.03,107.15,149.87,193.96,107.74,60.6,70.37,12.96
CUST_07569,Savings,47,Female,South,40335.67,12568.29,625,23369.36,Pending,38,0,1,1,3,1,0,0,13,0,121.82,87.48,30.1,129.62,212.89,58.28,101.02,204.93,173.15,31.98,125.8,46.55,90.94,133.34,144.72,-37.52,25.07,97.05,87.03,167.72
CUST_07570,Loan,46,Other,South,48357.41,31103.85,432,44436.48,Pending,15,1,1,1,0,0,1,3,8,0,32.54,104.18,33.91,89.12,124.69,44.14,65.4,61.96,122.6,33.6,75.66,69.65,83.71,131.98,67.51,131.71,116.08,128.99,93.04,133.78
CUST_07571,Savings,25,Female,North,35709.39,20528.65,661,20880.65,Rejected,42,1,0,0,1,0,0,3,2,2,85.71,88.5,127.4,66.89,167.05,65.49,81.14,128.48,-2.97,70.74,214.28,132.53,91.79,81.89,29.3,209.1,6.47,39.19,122.98,201.04
CUST_07572,Checking,29,Other,North,47434.06,20933.63,648,7705.62,Rejected,20,1,1,1,0,1,0,2,17,2,77.72,-8.8,181.62,25.8,84.75,36.46,125.03,156.35,110.89,55.6,128.87,82.63,41.99,91.23,126.56,101.64,98.05,90.67,34.5,135.73
CUST_07573,Savings,58,Male,West,54024.82,44006.82,846,13514.22,Pending,41,0,0,1,0,0,0,1,1,0,-21.16,63.54,35.14,31.65,-15.29,24.33,58.93,111.77,86.51,159.62,130.67,96.37,51.0,92.23,89.55,111.14,126.46,165.25,144.55,70.83
CUST_07574,Savings,55,Male,North,70102.73,-7090.75,567,2731.47,Pending,39,0,1,1,1,1,0,0,9,2,31.61,102.35,104.73,114.29,100.79,135.35,98.38,114.71,33.79,96.69,36.87,184.31,66.61,129.52,140.93,134.48,3.25,89.06,118.77,240.0
CUST_07575,Business,43,Male,East,23140.86,21994.26,343,23051.32,Rejected,4,1,1,1,3,1,1,1,4,2,-9.58,80.55,107.17,156.92,152.84,137.69,132.21,105.65,26.51,161.77,168.03,27.1,123.85,62.37,188.4,184.3,85.34,144.13,84.32,112.42
CUST_07576,Savings,67,Other,East,68578.49,30459.6,577,25461.05,Pending,32,1,1,1,4,1,1,2,13,0,136.56,156.68,-26.88,11.37,60.68,177.24,82.79,134.48,111.97,89.8,17.99,60.51,107.9,89.21,53.41,145.99,129.62,75.7,113.6,115.92
CUST_07577,Loan,19,Female,North,64774.56,25904.28,438,29062.8,Rejected,2,0,0,0,3,1,0,3,0,1,80.84,129.65,99.5,86.43,82.5,83.68,89.29,199.56,-2.34,90.06,143.53,92.32,94.37,111.14,84.82,330.84,84.68,106.21,-48.21,90.86
CUST_07578,Business,72,Male,North,30515.77,-1991.52,610,11699.24,Rejected,14,1,1,1,2,1,1,0,2,0,72.01,96.63,45.67,122.76,60.02,194.32,52.57,168.87,149.54,189.29,122.21,120.76,120.33,90.62,49.15,99.12,113.15,177.18,124.59,129.16
CUST_07579,Savings,57,Other,East,34230.9,2907.25,536,6924.75,Rejected,9,0,1,0,2,0,0,2,18,2,121.47,150.73,87.91,25.95,112.06,89.68,116.25,81.63,97.46,128.87,18.31,107.93,137.23,95.73,171.57,60.76,17.26,96.53,139.83,117.73
CUST_07580,Checking,73,Female,South,57170.1,24173.64,565,29949.66,Approved,0,1,0,0,1,1,1,2,0,1,165.05,152.62,66.78,91.04,163.6,130.78,203.43,96.43,93.39,93.61,147.04,204.69,30.13,130.88,125.44,136.67,74.84,154.4,107.87,75.24
CUST_07581,Savings,31,Female,West,37399.61,-15031.19,469,28808.23,Rejected,9,0,1,0,0,0,1,0,12,1,184.12,129.35,160.68,-16.27,121.41,121.9,94.43,48.62,136.54,92.61,129.03,41.94,157.79,189.52,65.38,87.91,150.9,84.42,180.47,112.14
CUST_07582,Savings,23,Female,West,77419.7,12056.54,515,5121.26,Pending,15,0,0,1,1,0,1,3,3,2,42.5,103.81,132.61,92.96,109.51,204.07,181.9,197.52,113.59,157.24,82.47,143.26,74.33,52.95,65.6,125.81,94.59,112.04,112.68,109.59
CUST_07583,Savings,59,Other,South,49867.81,1546.12,416,11244.35,Pending,30,0,0,0,0,1,0,0,9,0,120.42,86.81,113.75,108.29,98.95,98.13,181.85,78.71,8.65,218.54,115.55,24.6,163.87,68.49,71.9,105.95,203.22,69.39,63.31,97.8
CUST_07584,Business,57,Other,West,25806.24,22890.04,537,22895.22,Rejected,43,1,0,1,2,0,0,4,3,1,169.19,102.48,9.63,134.16,70.85,139.56,139.91,172.25,101.91,62.74,75.9,201.08,3.01,15.45,47.0,39.89,141.44,146.67,159.99,189.25
CUST_07585,Loan,79,Other,North,27658.98,17642.12,555,12477.64,Approved,27,1,0,1,2,1,0,2,19,0,187.59,122.21,128.56,-37.21,101.33,80.63,-9.57,48.73,78.53,52.67,136.78,126.77,74.26,108.23,93.42,-10.37,95.2,209.33,106.09,140.8
CUST_07586,Checking,48,Male,North,20199.72,25685.5,733,15316.44,Pending,36,1,0,0,0,0,1,4,11,1,91.01,116.1,126.5,150.5,81.61,51.3,42.38,125.33,105.85,95.12,188.96,126.73,89.15,188.09,113.64,36.24,55.15,55.77,32.67,94.65
CUST_07587,Savings,34,Other,North,47902.92,6992.11,715,308.96,Rejected,26,1,0,1,4,0,0,1,8,1,77.59,37.76,111.25,101.86,131.23,129.91,191.43,55.8,127.21,156.29,88.62,19.34,99.34,16.63,85.49,46.28,28.39,95.8,166.47,84.2
CUST_07588,Loan,42,Male,West,48853.38,23981.51,387,3776.78,Pending,10,1,1,1,4,0,1,2,12,0,50.18,111.62,138.64,58.82,120.8,115.59,30.05,147.14,55.3,89.76,119.43,85.04,129.94,141.86,84.64,116.26,183.86,81.66,123.69,131.19
CUST_07589,Loan,78,Male,South,60255.3,20055.59,533,14085.64,Rejected,20,0,1,1,2,0,1,3,1,2,91.0,189.12,141.41,72.3,82.61,76.2,111.73,79.8,-4.24,132.85,164.64,184.24,125.52,75.62,86.5,100.36,174.9,139.36,93.25,196.8
CUST_07590,Business,49,Male,North,75257.18,7118.49,829,8012.24,Pending,36,0,1,1,3,0,0,2,0,2,131.75,41.68,132.99,49.77,114.49,114.98,61.18,128.06,161.42,81.13,76.17,146.21,89.58,32.41,119.64,84.1,41.23,117.12,97.14,205.32
CUST_07591,Checking,29,Other,South,50242.52,36422.36,410,3519.84,Approved,37,1,1,1,1,0,1,4,7,1,45.08,116.2,205.66,123.56,80.41,-2.07,148.14,120.85,147.56,-22.42,97.8,112.75,94.12,148.75,86.69,115.92,123.74,156.31,132.51,63.43
CUST_07592,Business,66,Male,East,75345.13,30488.66,537,11858.56,Approved,33,1,0,0,1,1,1,3,13,1,55.27,146.23,14.31,94.34,42.95,135.72,142.02,87.07,68.4,174.49,157.17,111.55,99.27,129.02,52.09,104.14,92.08,177.3,51.36,53.72
CUST_07593,Loan,30,Other,East,35419.11,10430.11,663,6224.58,Approved,21,0,0,0,3,1,1,2,14,1,102.03,102.97,115.03,139.71,93.03,115.02,87.79,139.58,124.6,49.32,110.54,167.95,57.42,149.22,76.47,61.32,116.89,13.45,160.65,110.91
CUST_07594,Loan,36,Other,East,20558.22,8184.74,708,15280.68,Approved,9,1,1,1,1,0,1,0,13,2,83.98,188.86,222.95,62.88,96.21,64.52,149.85,147.31,84.25,24.19,140.28,143.14,106.33,73.76,171.13,43.46,118.04,145.08,117.9,129.81
CUST_07595,Loan,61,Male,West,65864.06,33930.39,586,24924.95,Pending,3,0,0,0,0,0,0,1,6,2,46.7,26.98,146.21,95.7,128.96,197.03,87.26,124.67,65.23,128.95,137.27,140.36,135.48,0.32,-5.12,153.66,127.94,79.52,190.71,104.15
CUST_07596,Business,65,Male,West,64493.66,-4180.1,517,11987.34,Pending,43,0,0,0,0,0,1,4,18,0,169.37,106.34,87.39,132.22,194.77,84.45,-10.82,52.56,70.72,121.23,76.24,4.4,166.27,42.7,207.67,185.58,88.75,160.19,39.01,79.97
CUST_07597,Checking,42,Male,North,55063.8,610.7,702,10739.17,Approved,4,1,0,0,4,0,1,2,3,0,17.09,16.07,158.97,117.03,179.44,184.69,115.9,151.81,76.95,178.44,103.68,124.44,171.52,97.15,92.9,97.5,57.4,-2.78,178.59,74.22
CUST_07598,Savings,48,Other,East,63625.41,27200.98,521,25736.98,Pending,22,1,0,0,0,0,0,4,16,0,55.99,-16.3,72.39,-22.7,95.25,214.68,168.77,130.21,111.03,133.5,23.7,80.63,79.63,68.79,105.6,94.85,132.92,53.23,102.9,144.26
CUST_07599,Business,76,Other,South,3828.44,47225.54,644,22335.23,Rejected,15,0,1,1,3,0,1,1,8,1,55.92,69.01,139.82,136.39,78.7,134.98,103.17,114.08,164.34,81.13,125.99,96.38,120.51,122.5,91.07,37.44,149.44,78.54,33.56,-23.04
CUST_07600,Loan,54,Male,West,40611.22,10934.44,783,22980.07,Approved,18,1,0,0,1,0,1,4,10,1,41.52,108.74,62.58,61.67,164.8,78.3,137.19,122.65,108.69,132.1,72.53,117.76,71.01,190.93,116.98,107.91,165.73,100.25,87.77,153.19
CUST_07601,Business,42,Male,South,72376.86,12654.07,412,-10207.08,Pending,14,1,0,1,0,1,1,0,3,2,193.12,108.68,99.58,133.96,82.5,126.16,181.97,-2.37,23.52,102.19,80.57,95.21,89.1,38.79,77.53,178.89,170.97,127.03,75.93,99.69
CUST_07602,Loan,33,Female,South,44838.75,16705.66,317,10516.95,Rejected,24,1,1,1,1,0,1,1,5,1,193.66,140.48,133.98,82.93,49.93,43.13,193.76,103.63,111.82,177.61,125.02,115.47,226.91,117.8,-67.61,31.63,99.41,76.01,154.59,60.67
CUST_07603,Savings,74,Male,North,63008.68,12896.89,751,9282.6,Rejected,11,1,1,0,0,1,0,0,17,2,68.82,42.12,22.71,190.96,39.22,108.33,11.83,-17.6,132.01,139.69,102.17,168.16,111.54,111.92,99.48,77.02,172.25,38.0,153.29,158.75
CUST_07604,Savings,55,Female,North,102053.37,13588.73,518,6744.16,Pending,32,1,0,0,4,1,0,3,4,1,120.05,82.63,135.2,137.43,171.4,118.91,174.18,104.39,73.58,74.92,37.38,75.56,130.06,-8.12,154.78,95.01,162.4,146.94,96.96,113.72
CUST_07605,Checking,60,Female,South,70445.45,10803.88,460,25535.91,Approved,41,0,0,1,4,1,0,0,1,2,101.46,65.16,169.4,25.35,12.86,24.83,130.93,187.56,52.82,95.98,81.31,125.73,88.4,77.6,99.77,143.3,61.57,38.44,91.57,87.34
CUST_07606,Loan,66,Other,South,42797.22,22812.28,369,9565.42,Rejected,7,1,0,0,0,0,1,4,10,1,129.05,13.42,101.06,108.54,114.24,153.38,-3.57,119.89,115.94,48.29,87.46,54.75,12.67,116.68,160.3,96.41,64.71,33.76,58.46,39.41
CUST_07607,Checking,75,Other,South,14673.92,30406.63,306,1096.1,Approved,2,0,0,0,1,0,0,4,11,1,167.58,136.45,69.31,193.78,94.68,64.64,226.31,117.74,132.16,110.76,146.82,151.41,65.78,54.7,139.27,117.83,111.73,8.96,104.7,37.44
CUST_07608,Checking,40,Female,South,64317.46,22372.14,300,17461.68,Pending,43,0,1,1,2,1,1,1,15,1,58.91,108.67,148.65,56.77,105.87,97.0,164.66,147.5,-20.4,68.55,82.37,154.09,113.34,33.66,50.62,66.71,68.92,49.11,5.83,52.5
CUST_07609,Savings,31,Female,East,9532.19,17565.18,398,14923.86,Pending,38,0,1,0,1,1,0,3,14,0,79.31,140.55,143.66,120.55,170.02,152.73,94.38,107.5,71.21,5.19,83.0,91.77,59.99,49.33,62.34,83.36,29.57,155.08,157.26,133.67
